SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
AL11AA0002,29/01/2014 13:00,,97.8,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,29/01/2014 13:00,,0.003,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL11AA0002,29/01/2014 13:00,,0.013,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL11AA0002,29/01/2014 13:00,,21,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,29/01/2014 13:00,,27.9,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,29/01/2014 13:00,,1.55,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL11AA0002,29/01/2014 13:00,,1.64,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL11AA0002,29/01/2014 13:00,,0.308,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL11AA0002,29/01/2014 13:00,,1.26,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL11AA0002,29/01/2014 13:00,,1.1,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL11AA0002,29/01/2014 13:00,,4.5,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL11AA0002,27/02/2014 13:15,,276,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,27/02/2014 13:15,,2.7,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,319,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.037,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.074,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.081,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.62,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.83,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL11AA0002,27/02/2014 13:15,,224,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,230,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.002,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.021,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,L,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.006,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL11AA0002,27/02/2014 13:15,,31.1,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL11AA0002,27/02/2014 13:15,,29.2,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.007,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.013,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,68.3,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,27/02/2014 13:15,,2.52,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.38,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,27/02/2014 13:15,,3.92,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.03,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.46,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.052,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.199,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL11AA0002,27/02/2014 13:15,,697,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,27/02/2014 13:15,,0.41,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.8,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.228,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.1,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.001,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL11AA0002,27/02/2014 13:15,,0.092,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL11AA0002,27/02/2014 13:15,,8.6,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL11AA0002,27/02/2014 13:15,,380,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.017,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.297,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.014,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.283,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL11AA0002,27/02/2014 13:15,,18.4,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,19,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,29.9,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,27/02/2014 13:15,,14.1,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL11AA0002,27/02/2014 13:15,,21.9,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.869,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.862,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.72,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL11AA0002,27/02/2014 13:15,,1.07,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.056,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,27/02/2014 13:15,,0.427,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,27/02/2014 13:15,,7.71,,,10301,PH,PH,PH,P
AL11AA0002,27/02/2014 13:15,,7.85,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,27/02/2014 13:15,,0.017,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.002,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,27/02/2014 13:15,,1.68,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL11AA0002,27/02/2014 13:15,,12.4,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,27/02/2014 13:15,,14.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,27/02/2014 13:15,,0.329,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.873,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.44,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.41,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,L,0.001,0.001,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.003,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL11AA0002,27/02/2014 13:15,,46.9,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
AL11AA0002,27/02/2014 13:15,,727,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,27/02/2014 13:15,,520,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,488,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,102,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.002,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.007,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,11,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,27/02/2014 13:15,,14.2,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,27/02/2014 13:15,,1.66,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,1.65,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.299,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL11AA0002,27/02/2014 13:15,,0.86,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL11AA0002,27/02/2014 13:15,,0.9,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL11AA0002,27/02/2014 13:15,,2.7,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL11AA0002,26/03/2014 13:00,,213,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,26/03/2014 13:00,,28,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL11AA0002,26/03/2014 13:00,,306,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL11AA0002,26/03/2014 13:00,,0.054,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.122,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.12,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL11AA0002,26/03/2014 13:00,,1.21,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL11AA0002,26/03/2014 13:00,,1.51,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL11AA0002,26/03/2014 13:00,,174,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL11AA0002,26/03/2014 13:00,,184,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL11AA0002,26/03/2014 13:00,,0.003,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.02,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL11AA0002,26/03/2014 13:00,,0.005,,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.01,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL11AA0002,26/03/2014 13:00,,20.9,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL11AA0002,26/03/2014 13:00,,22.1,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL11AA0002,26/03/2014 13:00,,0.008,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.017,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL11AA0002,26/03/2014 13:00,,49.3,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,26/03/2014 13:00,,6.6,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.558,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,26/03/2014 13:00,,2.76,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.08,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.35,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL11AA0002,26/03/2014 13:00,,0.205,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.366,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL11AA0002,26/03/2014 13:00,,441,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,26/03/2014 13:00,,1,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL11AA0002,26/03/2014 13:00,,1.52,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL11AA0002,26/03/2014 13:00,,0.131,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.1,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.009,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL11AA0002,26/03/2014 13:00,,0.1,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL11AA0002,26/03/2014 13:00,,66.8,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL11AA0002,26/03/2014 13:00,,467,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL11AA0002,26/03/2014 13:00,,0.062,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.422,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL11AA0002,26/03/2014 13:00,,0.105,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL11AA0002,26/03/2014 13:00,,0.492,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL11AA0002,26/03/2014 13:00,,12.6,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL11AA0002,26/03/2014 13:00,,12.6,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL11AA0002,26/03/2014 13:00,,22,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
